,teamId,win,firstBlood,firstTower,firstInhibitor,firstBaron,firstDragon,firstRiftHerald,towerKills,inhibitorKills,baronKills,dragonKills,vilemawKills,riftHeraldKills,dominionVictoryScore,bans,region
0,100,Win,False,False,True,True,False,True,10,2,2,3,0,1,0,"[{'championId': 777, 'pickTurn': 1}, {'championId': 104, 'pickTurn': 2}, {'championId': 412, 'pickTurn': 3}, {'championId': 107, 'pickTurn': 4}, {'championId': 120, 'pickTurn': 5}]",na1
1,200,Fail,True,True,False,False,True,False,3,0,0,1,0,0,0,"[{'championId': 51, 'pickTurn': 6}, {'championId': -1, 'pickTurn': 7}, {'championId': 39, 'pickTurn': 8}, {'championId': 777, 'pickTurn': 9}, {'championId': 164, 'pickTurn': 10}]",na1
0,100,Fail,False,False,False,False,False,False,0,0,0,0,0,0,0,"[{'championId': 107, 'pickTurn': 1}, {'championId': 104, 'pickTurn': 2}, {'championId': 58, 'pickTurn': 3}, {'championId': -1, 'pickTurn': 4}, {'championId': 777, 'pickTurn': 5}]",na1
1,200,Win,True,True,False,False,True,True,4,0,0,2,0,2,0,"[{'championId': 238, 'pickTurn': 6}, {'championId': 107, 'pickTurn': 7}, {'championId': 777, 'pickTurn': 8}, {'championId': 164, 'pickTurn': 9}, {'championId': 53, 'pickTurn': 10}]",na1
0,100,Win,False,True,False,False,False,True,3,0,0,1,0,1,0,"[{'championId': 4, 'pickTurn': 1}, {'championId': 58, 'pickTurn': 2}, {'championId': 777, 'pickTurn': 3}, {'championId': 76, 'pickTurn': 4}, {'championId': 51, 'pickTurn': 5}]",na1
1,200,Fail,True,False,False,False,True,False,3,0,0,2,0,1,0,"[{'championId': 777, 'pickTurn': 6}, {'championId': 58, 'pickTurn': 7}, {'championId': 76, 'pickTurn': 8}, {'championId': 20, 'pickTurn': 9}, {'championId': 92, 'pickTurn': 10}]",na1
0,100,Fail,True,True,False,False,False,True,3,0,0,1,0,1,0,"[{'championId': 53, 'pickTurn': 1}, {'championId': 114, 'pickTurn': 2}, {'championId': 777, 'pickTurn': 3}, {'championId': 245, 'pickTurn': 4}, {'championId': 107, 'pickTurn': 5}]",na1
1,200,Win,False,False,True,True,True,False,9,1,1,3,0,1,0,"[{'championId': 92, 'pickTurn': 6}, {'championId': 84, 'pickTurn': 7}, {'championId': 777, 'pickTurn': 8}, {'championId': 28, 'pickTurn': 9}, {'championId': 76, 'pickTurn': 10}]",na1
0,100,Fail,False,False,False,False,False,False,1,0,0,0,0,0,0,"[{'championId': 104, 'pickTurn': 1}, {'championId': 107, 'pickTurn': 2}, {'championId': 38, 'pickTurn': 3}, {'championId': 126, 'pickTurn': 4}, {'championId': 777, 'pickTurn': 5}]",na1
1,200,Win,True,True,False,False,True,True,6,0,0,2,0,2,0,"[{'championId': 114, 'pickTurn': 6}, {'championId': 24, 'pickTurn': 7}, {'championId': 350, 'pickTurn': 8}, {'championId': 53, 'pickTurn': 9}, {'championId': 164, 'pickTurn': 10}]",na1
0,100,Win,True,False,False,False,True,True,3,0,0,2,0,1,0,"[{'championId': 58, 'pickTurn': 1}, {'championId': 236, 'pickTurn': 2}, {'championId': 28, 'pickTurn': 3}, {'championId': 777, 'pickTurn': 4}, {'championId': 55, 'pickTurn': 5}]",na1
1,200,Fail,False,True,False,False,False,False,1,0,0,0,0,0,0,"[{'championId': 122, 'pickTurn': 6}, {'championId': 777, 'pickTurn': 7}, {'championId': 104, 'pickTurn': 8}, {'championId': 25, 'pickTurn': 9}, {'championId': 32, 'pickTurn': 10}]",na1
0,100,Fail,False,False,False,False,False,False,0,0,0,0,0,0,0,"[{'championId': 84, 'pickTurn': 1}, {'championId': 53, 'pickTurn': 2}, {'championId': 21, 'pickTurn': 3}, {'championId': 107, 'pickTurn': 4}, {'championId': 777, 'pickTurn': 5}]",na1
1,200,Win,True,True,False,False,True,True,4,0,0,2,0,2,0,"[{'championId': 104, 'pickTurn': 6}, {'championId': 164, 'pickTurn': 7}, {'championId': 777, 'pickTurn': 8}, {'championId': 876, 'pickTurn': 9}, {'championId': 30, 'pickTurn': 10}]",na1
0,100,Fail,False,False,True,False,False,False,4,2,0,0,0,0,0,[],na1
1,200,Win,True,True,False,False,False,False,4,1,0,0,0,0,0,[],na1
0,100,Win,True,True,False,True,True,True,7,0,1,3,0,2,0,"[{'championId': 58, 'pickTurn': 1}, {'championId': 107, 'pickTurn': 2}, {'championId': 51, 'pickTurn': 3}, {'championId': 777, 'pickTurn': 4}, {'championId': 55, 'pickTurn': 5}]",na1
1,200,Fail,False,False,False,False,False,False,2,0,0,0,0,0,0,"[{'championId': 141, 'pickTurn': 6}, {'championId': 876, 'pickTurn': 7}, {'championId': 20, 'pickTurn': 8}, {'championId': 350, 'pickTurn': 9}, {'championId': 238, 'pickTurn': 10}]",na1
0,100,Fail,True,False,False,False,True,False,0,0,0,1,0,0,0,"[{'championId': 518, 'pickTurn': 1}, {'championId': 122, 'pickTurn': 2}, {'championId': 203, 'pickTurn': 3}, {'championId': 876, 'pickTurn': 4}, {'championId': 92, 'pickTurn': 5}]",na1
1,200,Win,False,True,False,False,False,True,5,0,0,1,0,1,0,"[{'championId': 104, 'pickTurn': 6}, {'championId': 51, 'pickTurn': 7}, {'championId': 28, 'pickTurn': 8}, {'championId': 107, 'pickTurn': 9}, {'championId': 80, 'pickTurn': 10}]",na1
0,100,Fail,True,False,False,False,False,False,1,0,0,0,0,0,0,[],na1
1,200,Win,False,True,True,False,False,False,4,1,0,0,0,0,0,[],na1
0,100,Fail,True,True,False,False,False,False,1,0,0,0,0,0,0,[],na1
1,200,Win,False,False,True,False,False,False,4,3,0,0,0,0,0,[],na1
0,100,Fail,True,False,False,False,False,False,1,0,0,0,0,0,0,[],na1
1,200,Win,False,True,True,False,False,False,4,1,0,0,0,0,0,[],na1
0,100,Fail,False,True,False,False,False,False,2,0,0,0,0,0,0,[],na1
1,200,Win,True,False,True,False,False,False,4,2,0,0,0,0,0,[],na1
0,100,Win,True,True,True,False,False,False,4,2,0,0,0,0,0,[],na1
1,200,Fail,False,False,False,False,False,False,0,0,0,0,0,0,0,[],na1
0,100,Fail,True,False,False,False,False,False,0,0,0,0,0,0,0,[],na1
1,200,Win,False,True,True,False,False,False,4,2,0,0,0,0,0,[],na1
0,100,Win,True,True,True,False,False,False,4,2,0,0,0,0,0,[],na1
1,200,Fail,False,False,False,False,False,False,0,0,0,0,0,0,0,[],na1
0,100,Fail,False,True,False,False,True,True,6,0,0,1,0,1,0,"[{'championId': 122, 'pickTurn': 1}, {'championId': 157, 'pickTurn': 2}, {'championId': 51, 'pickTurn': 3}, {'championId': 517, 'pickTurn': 4}, {'championId': -1, 'pickTurn': 5}]",na1
1,200,Win,True,False,False,True,False,False,5,0,1,3,0,0,0,"[{'championId': 82, 'pickTurn': 6}, {'championId': 99, 'pickTurn': 7}, {'championId': 45, 'pickTurn': 8}, {'championId': 350, 'pickTurn': 9}, {'championId': 35, 'pickTurn': 10}]",na1
0,100,Win,True,True,False,False,False,True,5,0,0,0,0,1,0,"[{'championId': 122, 'pickTurn': 1}, {'championId': 35, 'pickTurn': 2}, {'championId': 9, 'pickTurn': 3}, {'championId': 51, 'pickTurn': 4}, {'championId': 876, 'pickTurn': 5}]",na1
1,200,Fail,False,False,False,False,True,False,0,0,0,2,0,0,0,"[{'championId': 107, 'pickTurn': 6}, {'championId': 51, 'pickTurn': 7}, {'championId': 38, 'pickTurn': 8}, {'championId': 104, 'pickTurn': 9}, {'championId': 245, 'pickTurn': 10}]",na1
0,100,Fail,False,False,False,False,False,False,0,0,0,0,0,0,0,"[{'championId': 104, 'pickTurn': 1}, {'championId': 76, 'pickTurn': 2}, {'championId': 51, 'pickTurn': 3}, {'championId': 142, 'pickTurn': 4}, {'championId': 164, 'pickTurn': 5}]",na1
1,200,Win,True,True,False,False,True,True,2,0,0,1,0,1,0,"[{'championId': 64, 'pickTurn': 6}, {'championId': 51, 'pickTurn': 7}, {'championId': 236, 'pickTurn': 8}, {'championId': 38, 'pickTurn': 9}, {'championId': 164, 'pickTurn': 10}]",na1
0,100,Fail,False,True,False,False,False,True,3,0,0,0,0,2,0,"[{'championId': 104, 'pickTurn': 1}, {'championId': 236, 'pickTurn': 2}, {'championId': 51, 'pickTurn': 3}, {'championId': 3, 'pickTurn': 4}, {'championId': 126, 'pickTurn': 5}]",na1
1,200,Win,True,False,True,True,True,False,6,1,1,4,0,0,0,"[{'championId': 238, 'pickTurn': 6}, {'championId': 104, 'pickTurn': 7}, {'championId': 164, 'pickTurn': 8}, {'championId': 120, 'pickTurn': 9}, {'championId': 51, 'pickTurn': 10}]",na1
0,100,Win,False,True,True,True,True,False,8,1,1,2,0,0,0,"[{'championId': 24, 'pickTurn': 1}, {'championId': 35, 'pickTurn': 2}, {'championId': 157, 'pickTurn': 3}, {'championId': 777, 'pickTurn': 4}, {'championId': 105, 'pickTurn': 5}]",na1
1,200,Fail,True,False,False,False,False,False,4,0,0,1,0,0,0,"[{'championId': -1, 'pickTurn': 6}, {'championId': 157, 'pickTurn': 7}, {'championId': 74, 'pickTurn': 8}, {'championId': -1, 'pickTurn': 9}, {'championId': 64, 'pickTurn': 10}]",na1
0,100,Fail,False,False,False,False,False,True,5,0,0,0,0,1,0,"[{'championId': 103, 'pickTurn': 1}, {'championId': -1, 'pickTurn': 2}, {'championId': 57, 'pickTurn': 3}, {'championId': 3, 'pickTurn': 4}, {'championId': 350, 'pickTurn': 5}]",na1
1,200,Win,True,True,True,True,True,False,8,1,1,3,0,0,0,"[{'championId': 245, 'pickTurn': 6}, {'championId': 35, 'pickTurn': 7}, {'championId': 22, 'pickTurn': 8}, {'championId': 53, 'pickTurn': 9}, {'championId': 777, 'pickTurn': 10}]",na1
0,100,Win,True,True,True,False,True,False,9,1,0,1,0,0,0,"[{'championId': 31, 'pickTurn': 1}, {'championId': -1, 'pickTurn': 2}, {'championId': 54, 'pickTurn': 3}, {'championId': -1, 'pickTurn': 4}, {'championId': 122, 'pickTurn': 5}]",na1
1,200,Fail,False,False,False,False,False,False,0,0,0,0,0,0,0,"[{'championId': 7, 'pickTurn': 6}, {'championId': 420, 'pickTurn': 7}, {'championId': 245, 'pickTurn': 8}, {'championId': 51, 'pickTurn': 9}, {'championId': 122, 'pickTurn': 10}]",na1
0,100,Win,True,True,True,True,False,True,10,2,1,2,0,2,0,"[{'championId': 164, 'pickTurn': 1}, {'championId': 120, 'pickTurn': 2}, {'championId': 111, 'pickTurn': 3}, {'championId': 51, 'pickTurn': 4}, {'championId': 777, 'pickTurn': 5}]",na1
1,200,Fail,False,False,False,False,True,False,1,0,0,1,0,0,0,"[{'championId': 107, 'pickTurn': 6}, {'championId': 119, 'pickTurn': 7}, {'championId': 51, 'pickTurn': 8}, {'championId': 76, 'pickTurn': 9}, {'championId': 104, 'pickTurn': 10}]",na1
0,100,Fail,False,False,False,False,False,False,2,0,0,0,0,0,0,"[{'championId': 104, 'pickTurn': 1}, {'championId': 107, 'pickTurn': 2}, {'championId': 9, 'pickTurn': 3}, {'championId': 76, 'pickTurn': 4}, {'championId': 51, 'pickTurn': 5}]",na1
1,200,Win,True,True,True,False,True,True,8,1,0,4,0,1,0,"[{'championId': 62, 'pickTurn': 6}, {'championId': 92, 'pickTurn': 7}, {'championId': 51, 'pickTurn': 8}, {'championId': 164, 'pickTurn': 9}, {'championId': 53, 'pickTurn': 10}]",na1
0,100,Win,True,False,False,True,False,True,8,0,1,1,0,1,0,"[{'championId': 76, 'pickTurn': 1}, {'championId': 51, 'pickTurn': 2}, {'championId': 122, 'pickTurn': 3}, {'championId': 38, 'pickTurn': 4}, {'championId': 238, 'pickTurn': 5}]",na1
1,200,Fail,False,True,False,False,True,False,1,0,0,3,0,0,0,"[{'championId': 20, 'pickTurn': 6}, {'championId': 51, 'pickTurn': 7}, {'championId': 555, 'pickTurn': 8}, {'championId': 126, 'pickTurn': 9}, {'championId': 9, 'pickTurn': 10}]",na1
0,100,Fail,True,True,False,True,False,True,3,0,1,0,0,1,0,"[{'championId': 9, 'pickTurn': 1}, {'championId': 164, 'pickTurn': 2}, {'championId': 119, 'pickTurn': 3}, {'championId': 777, 'pickTurn': 4}, {'championId': 236, 'pickTurn': 5}]",na1
1,200,Win,False,False,True,False,True,False,7,1,0,4,0,1,0,"[{'championId': 76, 'pickTurn': 6}, {'championId': 104, 'pickTurn': 7}, {'championId': 777, 'pickTurn': 8}, {'championId': 107, 'pickTurn': 9}, {'championId': 55, 'pickTurn': 10}]",na1
0,100,Fail,False,False,False,False,True,False,2,0,0,1,0,0,0,"[{'championId': 157, 'pickTurn': 1}, {'championId': 51, 'pickTurn': 2}, {'championId': 80, 'pickTurn': 3}, {'championId': 164, 'pickTurn': 4}, {'championId': 120, 'pickTurn': 5}]",na1
1,200,Win,True,True,True,False,False,True,6,1,0,1,0,1,0,"[{'championId': 35, 'pickTurn': 6}, {'championId': 24, 'pickTurn': 7}, {'championId': 164, 'pickTurn': 8}, {'championId': 245, 'pickTurn': 9}, {'championId': 141, 'pickTurn': 10}]",na1
0,100,Fail,False,False,False,False,False,False,1,0,0,1,0,0,0,"[{'championId': 1, 'pickTurn': 1}, {'championId': 76, 'pickTurn': 2}, {'championId': 25, 'pickTurn': 3}, {'championId': 12, 'pickTurn': 4}, {'championId': 33, 'pickTurn': 5}]",na1
1,200,Win,True,True,True,True,True,True,8,1,1,3,0,1,0,"[{'championId': 25, 'pickTurn': 6}, {'championId': 1, 'pickTurn': 7}, {'championId': 245, 'pickTurn': 8}, {'championId': 51, 'pickTurn': 9}, {'championId': 119, 'pickTurn': 10}]",na1
0,100,Win,True,True,True,True,False,True,9,1,1,2,0,2,0,"[{'championId': 92, 'pickTurn': 1}, {'championId': 157, 'pickTurn': 2}, {'championId': 104, 'pickTurn': 3}, {'championId': 141, 'pickTurn': 4}, {'championId': 119, 'pickTurn': 5}]",na1
1,200,Fail,False,False,False,False,True,False,3,0,0,2,0,0,0,"[{'championId': 876, 'pickTurn': 6}, {'championId': 107, 'pickTurn': 7}, {'championId': 24, 'pickTurn': 8}, {'championId': 157, 'pickTurn': 9}, {'championId': 104, 'pickTurn': 10}]",na1
0,100,Fail,False,False,False,False,False,False,2,0,0,1,0,1,0,"[{'championId': 236, 'pickTurn': 1}, {'championId': -1, 'pickTurn': 2}, {'championId': 39, 'pickTurn': 3}, {'championId': 76, 'pickTurn': 4}, {'championId': 107, 'pickTurn': 5}]",na1
1,200,Win,True,True,False,False,True,True,3,0,0,2,0,1,0,"[{'championId': 122, 'pickTurn': 6}, {'championId': 107, 'pickTurn': 7}, {'championId': 245, 'pickTurn': 8}, {'championId': 777, 'pickTurn': 9}, {'championId': 157, 'pickTurn': 10}]",na1
0,100,Fail,False,True,False,False,False,True,2,0,0,0,0,1,0,"[{'championId': 51, 'pickTurn': 1}, {'championId': 245, 'pickTurn': 2}, {'championId': 63, 'pickTurn': 3}, {'championId': 39, 'pickTurn': 4}, {'championId': 84, 'pickTurn': 5}]",na1
1,200,Win,True,False,False,False,True,False,4,0,0,2,0,0,0,"[{'championId': 350, 'pickTurn': 6}, {'championId': 81, 'pickTurn': 7}, {'championId': 40, 'pickTurn': 8}, {'championId': -1, 'pickTurn': 9}, {'championId': 92, 'pickTurn': 10}]",na1
0,100,Fail,False,False,False,False,False,False,0,0,0,1,0,0,0,"[{'championId': 16, 'pickTurn': 1}, {'championId': 106, 'pickTurn': 2}, {'championId': 777, 'pickTurn': 3}, {'championId': 150, 'pickTurn': 4}, {'championId': 51, 'pickTurn': 5}]",na1
1,200,Win,True,True,True,False,True,True,10,1,0,2,0,1,0,"[{'championId': 238, 'pickTurn': 6}, {'championId': 29, 'pickTurn': 7}, {'championId': 53, 'pickTurn': 8}, {'championId': 122, 'pickTurn': 9}, {'championId': 38, 'pickTurn': 10}]",na1
0,100,Fail,False,False,False,False,False,False,1,0,0,0,0,1,0,"[{'championId': 235, 'pickTurn': 1}, {'championId': 3, 'pickTurn': 2}, {'championId': 11, 'pickTurn': 3}, {'championId': 81, 'pickTurn': 4}, {'championId': 38, 'pickTurn': 5}]",na1
1,200,Win,True,True,True,False,True,True,7,1,0,2,0,1,0,"[{'championId': 16, 'pickTurn': 6}, {'championId': 106, 'pickTurn': 7}, {'championId': 164, 'pickTurn': 8}, {'championId': -1, 'pickTurn': 9}, {'championId': 51, 'pickTurn': 10}]",na1
0,100,Fail,False,True,False,False,True,False,5,0,1,3,0,1,0,"[{'championId': 92, 'pickTurn': 1}, {'championId': 107, 'pickTurn': 2}, {'championId': 235, 'pickTurn': 3}, {'championId': 164, 'pickTurn': 4}, {'championId': 238, 'pickTurn': 5}]",na1
1,200,Win,True,False,True,True,False,True,7,1,1,2,0,1,0,"[{'championId': 141, 'pickTurn': 6}, {'championId': 104, 'pickTurn': 7}, {'championId': 131, 'pickTurn': 8}, {'championId': 25, 'pickTurn': 9}, {'championId': 120, 'pickTurn': 10}]",na1
0,100,Fail,True,False,False,False,False,False,1,0,0,0,0,0,0,"[{'championId': 107, 'pickTurn': 1}, {'championId': 3, 'pickTurn': 2}, {'championId': 142, 'pickTurn': 3}, {'championId': 33, 'pickTurn': 4}, {'championId': 53, 'pickTurn': 5}]",na1
1,200,Win,False,True,True,True,True,True,9,1,1,3,0,2,0,"[{'championId': 84, 'pickTurn': 6}, {'championId': -1, 'pickTurn': 7}, {'championId': 164, 'pickTurn': 8}, {'championId': 777, 'pickTurn': 9}, {'championId': 120, 'pickTurn': 10}]",na1
0,100,Fail,False,True,False,False,False,True,4,0,0,0,0,2,0,"[{'championId': 28, 'pickTurn': 1}, {'championId': 876, 'pickTurn': 2}, {'championId': 777, 'pickTurn': 3}, {'championId': 9, 'pickTurn': 4}, {'championId': 26, 'pickTurn': 5}]",na1
1,200,Win,True,False,True,True,True,False,7,1,1,4,0,0,0,"[{'championId': 80, 'pickTurn': 6}, {'championId': 107, 'pickTurn': 7}, {'championId': 28, 'pickTurn': 8}, {'championId': 1, 'pickTurn': 9}, {'championId': 51, 'pickTurn': 10}]",na1
0,100,Fail,True,True,False,False,False,True,4,0,0,2,0,1,0,"[{'championId': 120, 'pickTurn': 1}, {'championId': 62, 'pickTurn': 2}, {'championId': 876, 'pickTurn': 3}, {'championId': -1, 'pickTurn': 4}, {'championId': 119, 'pickTurn': 5}]",na1
1,200,Win,False,False,True,True,True,False,9,2,2,2,0,1,0,"[{'championId': 9, 'pickTurn': 6}, {'championId': 28, 'pickTurn': 7}, {'championId': 104, 'pickTurn': 8}, {'championId': 51, 'pickTurn': 9}, {'championId': 38, 'pickTurn': 10}]",na1
0,100,Fail,True,False,False,False,True,True,2,0,0,1,0,2,0,"[{'championId': 8, 'pickTurn': 1}, {'championId': 164, 'pickTurn': 2}, {'championId': 20, 'pickTurn': 3}, {'championId': 38, 'pickTurn': 4}, {'championId': -1, 'pickTurn': 5}]",na1
1,200,Win,False,True,True,True,False,False,10,1,1,4,0,0,0,"[{'championId': 28, 'pickTurn': 6}, {'championId': 39, 'pickTurn': 7}, {'championId': 142, 'pickTurn': 8}, {'championId': 104, 'pickTurn': 9}, {'championId': 120, 'pickTurn': 10}]",na1
0,100,Win,True,True,True,True,True,True,9,2,1,1,0,2,0,"[{'championId': 24, 'pickTurn': 1}, {'championId': 81, 'pickTurn': 2}, {'championId': 555, 'pickTurn': 3}, {'championId': 120, 'pickTurn': 4}, {'championId': 51, 'pickTurn': 5}]",na1
1,200,Fail,False,False,False,False,False,False,3,0,0,4,0,0,0,"[{'championId': 876, 'pickTurn': 6}, {'championId': 104, 'pickTurn': 7}, {'championId': 117, 'pickTurn': 8}, {'championId': 28, 'pickTurn': 9}, {'championId': 350, 'pickTurn': 10}]",na1
0,100,Win,True,True,True,False,False,True,8,2,0,1,0,2,0,"[{'championId': 28, 'pickTurn': 1}, {'championId': 107, 'pickTurn': 2}, {'championId': 69, 'pickTurn': 3}, {'championId': 25, 'pickTurn': 4}, {'championId': 19, 'pickTurn': 5}]",na1
1,200,Fail,False,False,False,False,True,False,0,0,0,2,0,0,0,"[{'championId': 51, 'pickTurn': 6}, {'championId': 126, 'pickTurn': 7}, {'championId': 28, 'pickTurn': 8}, {'championId': 517, 'pickTurn': 9}, {'championId': 555, 'pickTurn': 10}]",na1
0,100,Fail,True,True,False,False,False,True,2,0,0,0,0,2,0,"[{'championId': 38, 'pickTurn': 1}, {'championId': 35, 'pickTurn': 2}, {'championId': 122, 'pickTurn': 3}, {'championId': 80, 'pickTurn': 4}, {'championId': 104, 'pickTurn': 5}]",na1
1,200,Win,False,False,False,False,True,False,4,0,0,3,0,0,0,"[{'championId': 76, 'pickTurn': 6}, {'championId': 28, 'pickTurn': 7}, {'championId': 777, 'pickTurn': 8}, {'championId': 2, 'pickTurn': 9}, {'championId': 412, 'pickTurn': 10}]",na1
0,100,Fail,False,False,False,False,False,False,1,0,0,0,0,0,0,"[{'championId': 92, 'pickTurn': 1}, {'championId': 76, 'pickTurn': 2}, {'championId': 107, 'pickTurn': 3}, {'championId': 245, 'pickTurn': 4}, {'championId': 141, 'pickTurn': 5}]",na1
1,200,Win,True,True,True,True,True,True,9,1,1,3,0,2,0,"[{'championId': 164, 'pickTurn': 6}, {'championId': 85, 'pickTurn': 7}, {'championId': 24, 'pickTurn': 8}, {'championId': 7, 'pickTurn': 9}, {'championId': 84, 'pickTurn': 10}]",na1
0,100,Fail,False,False,False,False,True,False,1,0,0,3,0,0,0,"[{'championId': 62, 'pickTurn': 1}, {'championId': 28, 'pickTurn': 2}, {'championId': 51, 'pickTurn': 3}, {'championId': 876, 'pickTurn': 4}, {'championId': 777, 'pickTurn': 5}]",na1
1,200,Win,True,True,True,True,False,True,11,3,2,2,0,1,0,"[{'championId': 35, 'pickTurn': 6}, {'championId': 24, 'pickTurn': 7}, {'championId': 245, 'pickTurn': 8}, {'championId': 28, 'pickTurn': 9}, {'championId': 107, 'pickTurn': 10}]",na1
0,100,Fail,False,True,False,False,False,True,3,0,0,1,0,1,0,"[{'championId': 777, 'pickTurn': 1}, {'championId': 429, 'pickTurn': 2}, {'championId': 126, 'pickTurn': 3}, {'championId': 58, 'pickTurn': 4}, {'championId': 62, 'pickTurn': 5}]",na1
1,200,Win,True,False,True,True,True,False,8,1,1,3,0,0,0,"[{'championId': 107, 'pickTurn': 6}, {'championId': 777, 'pickTurn': 7}, {'championId': 238, 'pickTurn': 8}, {'championId': 142, 'pickTurn': 9}, {'championId': 154, 'pickTurn': 10}]",na1
0,100,Fail,False,False,False,False,False,False,0,0,0,1,0,0,0,"[{'championId': 122, 'pickTurn': 1}, {'championId': 236, 'pickTurn': 2}, {'championId': 432, 'pickTurn': 3}, {'championId': 876, 'pickTurn': 4}, {'championId': 51, 'pickTurn': 5}]",na1
1,200,Win,True,True,True,False,True,True,7,2,0,2,0,2,0,"[{'championId': 236, 'pickTurn': 6}, {'championId': 107, 'pickTurn': 7}, {'championId': 777, 'pickTurn': 8}, {'championId': 50, 'pickTurn': 9}, {'championId': 26, 'pickTurn': 10}]",na1
0,100,Fail,True,True,False,True,False,True,3,0,1,0,0,1,0,"[{'championId': 9, 'pickTurn': 1}, {'championId': 164, 'pickTurn': 2}, {'championId': 119, 'pickTurn': 3}, {'championId': 777, 'pickTurn': 4}, {'championId': 236, 'pickTurn': 5}]",na1
1,200,Win,False,False,True,False,True,False,7,1,0,4,0,1,0,"[{'championId': 76, 'pickTurn': 6}, {'championId': 104, 'pickTurn': 7}, {'championId': 777, 'pickTurn': 8}, {'championId': 107, 'pickTurn': 9}, {'championId': 55, 'pickTurn': 10}]",na1
0,100,Win,False,True,False,False,True,False,2,0,0,2,0,0,0,"[{'championId': 141, 'pickTurn': 1}, {'championId': 51, 'pickTurn': 2}, {'championId': 84, 'pickTurn': 3}, {'championId': 412, 'pickTurn': 4}, {'championId': 107, 'pickTurn': 5}]",na1
1,200,Fail,True,False,False,False,False,False,0,0,0,0,0,0,0,"[{'championId': 92, 'pickTurn': 6}, {'championId': 76, 'pickTurn': 7}, {'championId': 84, 'pickTurn': 8}, {'championId': 51, 'pickTurn': 9}, {'championId': 119, 'pickTurn': 10}]",na1
